Date,Home,Away,Score,Source,Country,Competition,CompetitionType,Tier,League,Season,Stage,Result,DateApprox,SourcePage,SourceFile
2007-08-07,Shakhtar Donetsk,Pyunik,1-2,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,2007-08,Second qualifying round,A,True,2007–08_UEFA_Champions_League_qualifying_rounds,Pasted markdown(20260910-152205).md
2007-08-07,Sheriff Tiraspol,Beşiktaş,3-0,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,2007-08,Second qualifying round,H,True,2007–08_UEFA_Champions_League_qualifying_rounds,Pasted markdown(20260910-152205).md
2007-08-07,Slavia Prague,Žilina,0-0,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,2007-08,Second qualifying round,D,True,2007–08_UEFA_Champions_League_qualifying_rounds,Pasted markdown(20260910-152205).md
2007-08-07,Steaua București,Zagłębie Lubin,1-2,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,2007-08,Second qualifying round,A,True,2007–08_UEFA_Champions_League_qualifying_rounds,Pasted markdown(20260910-152205).md
2007-08-07,Zeta,Rangers,1-0,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,2007-08,Second qualifying round,H,True,2007–08_UEFA_Champions_League_qualifying_rounds,Pasted markdown(20260910-152205).md
2007-08-14,Ajax,Slavia Prague,0-1,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,2007-08,Third qualifying round,A,True,2007–08_UEFA_Champions_League_qualifying_rounds,Pasted markdown(20260910-152205).md
2007-08-14,BATE Borisov,Steaua București,2-2,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,2007-08,Third qualifying round,D,True,2007–08_UEFA_Champions_League_qualifying_rounds,Pasted markdown(20260910-152205).md
2007-08-14,Benfica,Copenhagen,2-1,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,2007-08,Third qualifying round,H,True,2007–08_UEFA_Champions_League_qualifying_rounds,Pasted markdown(20260910-152205).md
2007-08-14,Fenerbahçe,Anderlecht,1-0,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,2007-08,Third qualifying round,H,True,2007–08_UEFA_Champions_League_qualifying_rounds,Pasted markdown(20260910-152205).md
2007-08-14,Lazio,Dinamo București,1-1,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,2007-08,Third qualifying round,D,True,2007–08_UEFA_Champions_League_qualifying_rounds,Pasted markdown(20260910-152205).md
2007-08-14,Rangers,Red Star Belgrade,1-0,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,2007-08,Third qualifying round,H,True,2007–08_UEFA_Champions_League_qualifying_rounds,Pasted markdown(20260910-152205).md
2007-08-14,Red Bull Salzburg,Shakhtar Donetsk,1-0,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,2007-08,Third qualifying round,H,True,2007–08_UEFA_Champions_League_qualifying_rounds,Pasted markdown(20260910-152205).md
2007-08-14,Sarajevo,Dynamo Kyiv,0-1,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,2007-08,Third qualifying round,A,True,2007–08_UEFA_Champions_League_qualifying_rounds,Pasted markdown(20260910-152205).md
2007-08-14,Sevilla,AEK Athens,2-0,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,2007-08,Third qualifying round,H,True,2007–08_UEFA_Champions_League_qualifying_rounds,Pasted markdown(20260910-152205).md
2007-08-14,Sparta Prague,Arsenal,0-2,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,2007-08,Third qualifying round,A,True,2007–08_UEFA_Champions_League_qualifying_rounds,Pasted markdown(20260910-152205).md
2007-08-14,Spartak Moscow,Celtic,1-1,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,2007-08,Third qualifying round,D,True,2007–08_UEFA_Champions_League_qualifying_rounds,Pasted markdown(20260910-152205).md
2007-08-14,Tampere United,Rosenborg,0-3,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,2007-08,Third qualifying round,A,True,2007–08_UEFA_Champions_League_qualifying_rounds,Pasted markdown(20260910-152205).md
2007-08-14,Toulouse,Liverpool,0-1,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,2007-08,Third qualifying round,A,True,2007–08_UEFA_Champions_League_qualifying_rounds,Pasted markdown(20260910-152205).md
2007-08-14,Valencia,IF Elfsborg,3-0,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,2007-08,Third qualifying round,H,True,2007–08_UEFA_Champions_League_qualifying_rounds,Pasted markdown(20260910-152205).md
2007-08-14,Werder Bremen,Dinamo Zagreb,2-1,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,2007-08,Third qualifying round,H,True,2007–08_UEFA_Champions_League_qualifying_rounds,Pasted markdown(20260910-152205).md
2007-08-14,Zürich,Beşiktaş,1-1,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,2007-08,Third qualifying round,D,True,2007–08_UEFA_Champions_League_qualifying_rounds,Pasted markdown(20260910-152205).md
2007-08-28,Anderlecht,Fenerbahçe,2-0,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,2007-08,Third qualifying round,H,True,2007–08_UEFA_Champions_League_qualifying_rounds,Pasted markdown(20260910-152205).md
2007-08-28,Arsenal,Sparta Prague,0-3,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,2007-08,Third qualifying round,A,True,2007–08_UEFA_Champions_League_qualifying_rounds,Pasted markdown(20260910-152205).md
2007-08-28,Beşiktaş,Zürich,0-2,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,2007-08,Third qualifying round,A,True,2007–08_UEFA_Champions_League_qualifying_rounds,Pasted markdown(20260910-152205).md
2007-08-28,Celtic,Spartak Moscow,1-1,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,2007-08,Third qualifying round,D,True,2007–08_UEFA_Champions_League_qualifying_rounds,Pasted markdown(20260910-152205).md
2007-08-28,Copenhagen,Benfica,1-0,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,2007-08,Third qualifying round,H,True,2007–08_UEFA_Champions_League_qualifying_rounds,Pasted markdown(20260910-152205).md
2007-08-28,Dinamo București,Lazio,3-1,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,2007-08,Third qualifying round,H,True,2007–08_UEFA_Champions_League_qualifying_rounds,Pasted markdown(20260910-152205).md
2007-08-28,Dinamo Zagreb,Werder Bremen,3-2,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,2007-08,Third qualifying round,H,True,2007–08_UEFA_Champions_League_qualifying_rounds,Pasted markdown(20260910-152205).md
2007-08-28,Dynamo Kyiv,Sarajevo,0-3,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,2007-08,Third qualifying round,A,True,2007–08_UEFA_Champions_League_qualifying_rounds,Pasted markdown(20260910-152205).md
2007-08-28,IF Elfsborg,Valencia,2-1,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,2007-08,Third qualifying round,H,True,2007–08_UEFA_Champions_League_qualifying_rounds,Pasted markdown(20260910-152205).md
2007-08-28,Liverpool,Toulouse,0-4,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,2007-08,Third qualifying round,A,True,2007–08_UEFA_Champions_League_qualifying_rounds,Pasted markdown(20260910-152205).md
2007-08-28,Red Star Belgrade,Rangers,0-0,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,2007-08,Third qualifying round,D,True,2007–08_UEFA_Champions_League_qualifying_rounds,Pasted markdown(20260910-152205).md
2007-08-28,Rosenborg,Tampere United,0-2,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,2007-08,Third qualifying round,A,True,2007–08_UEFA_Champions_League_qualifying_rounds,Pasted markdown(20260910-152205).md
2007-08-28,Shakhtar Donetsk,Red Bull Salzburg,1-3,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,2007-08,Third qualifying round,A,True,2007–08_UEFA_Champions_League_qualifying_rounds,Pasted markdown(20260910-152205).md
2007-08-28,Slavia Prague,Ajax,1-2,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,2007-08,Third qualifying round,A,True,2007–08_UEFA_Champions_League_qualifying_rounds,Pasted markdown(20260910-152205).md
2007-08-28,Steaua București,BATE Borisov,0-2,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,2007-08,Third qualifying round,A,True,2007–08_UEFA_Champions_League_qualifying_rounds,Pasted markdown(20260910-152205).md
2007-09-03,AEK Athens,Sevilla,4-1,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,2007-08,Third qualifying round,H,False,2007–08_UEFA_Champions_League_qualifying_rounds,Pasted markdown(20260910-152205).md
2007-09-18,Barcelona,Lyon,3-0,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,2007-08,Group stage - Group E,H,True,2007–08_UEFA_Champions_League_group_stage,Pasted markdown(20260910-152205).md
2007-09-18,Barcelona,Rangers,2-0,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,2007-08,Group stage - Group E,H,True,2007–08_UEFA_Champions_League_group_stage,Pasted markdown(20260910-152205).md
2007-09-18,Chelsea,Rosenborg,1-1,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,2007-08,Group stage - Group B,D,True,2007–08_UEFA_Champions_League_group_stage,Pasted markdown(20260910-152205).md
2007-09-18,Chelsea,Schalke 04,2-0,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,2007-08,Group stage - Group B,H,True,2007–08_UEFA_Champions_League_group_stage,Pasted markdown(20260910-152205).md
2007-09-18,Internazionale,Fenerbahçe,3-0,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,2007-08,Group stage - Group G,H,True,2007–08_UEFA_Champions_League_group_stage,Pasted markdown(20260910-152205).md
2007-09-18,Internazionale,PSV Eindhoven,2-0,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,2007-08,Group stage - Group G,H,True,2007–08_UEFA_Champions_League_group_stage,Pasted markdown(20260910-152205).md
2007-09-18,Manchester United,Roma,1-0,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,2007-08,Group stage - Group F,H,True,2007–08_UEFA_Champions_League_group_stage,Pasted markdown(20260910-152205).md
2007-09-18,Manchester United,Sporting CP,2-1,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,2007-08,Group stage - Group F,H,True,2007–08_UEFA_Champions_League_group_stage,Pasted markdown(20260910-152205).md
2007-09-18,Milan,Benfica,2-1,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,2007-08,Group stage - Group D,H,True,2007–08_UEFA_Champions_League_group_stage,Pasted markdown(20260910-152205).md
2007-09-18,Milan,Celtic,1-0,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,2007-08,Group stage - Group D,H,True,2007–08_UEFA_Champions_League_group_stage,Pasted markdown(20260910-152205).md
2007-09-18,Porto,Liverpool,1-1,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,2007-08,Group stage - Group A,D,True,2007–08_UEFA_Champions_League_group_stage,Pasted markdown(20260910-152205).md
2007-09-18,Porto,Marseille,2-1,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,2007-08,Group stage - Group A,H,True,2007–08_UEFA_Champions_League_group_stage,Pasted markdown(20260910-152205).md
2007-09-18,Real Madrid,Olympiacos,4-2,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,2007-08,Group stage - Group C,H,True,2007–08_UEFA_Champions_League_group_stage,Pasted markdown(20260910-152205).md
2007-09-18,Real Madrid,Werder Bremen,2-1,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,2007-08,Group stage - Group C,H,True,2007–08_UEFA_Champions_League_group_stage,Pasted markdown(20260910-152205).md
2007-09-18,Sevilla,Arsenal,3-1,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,2007-08,Group stage - Group H,H,True,2007–08_UEFA_Champions_League_group_stage,Pasted markdown(20260910-152205).md
2007-09-18,Sevilla,Slavia Prague,4-2,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,2007-08,Group stage - Group H,H,True,2007–08_UEFA_Champions_League_group_stage,Pasted markdown(20260910-152205).md
2007-10-02,Arsenal,Sevilla,3-0,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,2007-08,Group stage - Group H,H,True,2007–08_UEFA_Champions_League_group_stage,Pasted markdown(20260910-152205).md
2007-10-02,Barcelona,VfB Stuttgart,3-1,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,2007-08,Group stage - Group E,H,True,2007–08_UEFA_Champions_League_group_stage,Pasted markdown(20260910-152205).md
2007-10-02,Celtic,Milan,2-1,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,2007-08,Group stage - Group D,H,True,2007–08_UEFA_Champions_League_group_stage,Pasted markdown(20260910-152205).md
2007-10-02,Chelsea,Valencia,0-0,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,2007-08,Group stage - Group B,D,True,2007–08_UEFA_Champions_League_group_stage,Pasted markdown(20260910-152205).md
2007-10-02,Fenerbahçe,Internazionale,1-0,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,2007-08,Group stage - Group G,H,True,2007–08_UEFA_Champions_League_group_stage,Pasted markdown(20260910-152205).md
2007-10-02,Internazionale,CSKA Moscow,4-2,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,2007-08,Group stage - Group G,H,True,2007–08_UEFA_Champions_League_group_stage,Pasted markdown(20260910-152205).md
2007-10-02,Liverpool,Porto,4-1,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,2007-08,Group stage - Group A,H,True,2007–08_UEFA_Champions_League_group_stage,Pasted markdown(20260910-152205).md
2007-10-02,Lyon,Barcelona,2-2,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,2007-08,Group stage - Group E,D,True,2007–08_UEFA_Champions_League_group_stage,Pasted markdown(20260910-152205).md
2007-10-02,Manchester United,Dynamo Kyiv,4-0,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,2007-08,Group stage - Group F,H,True,2007–08_UEFA_Champions_League_group_stage,Pasted markdown(20260910-152205).md
2007-10-02,Milan,Shakhtar Donetsk,4-1,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,2007-08,Group stage - Group D,H,True,2007–08_UEFA_Champions_League_group_stage,Pasted markdown(20260910-152205).md
2007-10-02,Olympiacos,Real Madrid,0-0,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,2007-08,Group stage - Group C,D,True,2007–08_UEFA_Champions_League_group_stage,Pasted markdown(20260910-152205).md
2007-10-02,Porto,Beşiktaş,2-0,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,2007-08,Group stage - Group A,H,True,2007–08_UEFA_Champions_League_group_stage,Pasted markdown(20260910-152205).md
2007-10-02,Real Madrid,Lazio,3-1,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,2007-08,Group stage - Group C,H,True,2007–08_UEFA_Champions_League_group_stage,Pasted markdown(20260910-152205).md
2007-10-02,Roma,Manchester United,1-1,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,2007-08,Group stage - Group F,D,True,2007–08_UEFA_Champions_League_group_stage,Pasted markdown(20260910-152205).md
2007-10-02,Schalke 04,Chelsea,0-0,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,2007-08,Group stage - Group B,D,True,2007–08_UEFA_Champions_League_group_stage,Pasted markdown(20260910-152205).md
2007-10-02,Sevilla,Steaua București,2-1,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,2007-08,Group stage - Group H,H,True,2007–08_UEFA_Champions_League_group_stage,Pasted markdown(20260910-152205).md
2007-10-23,Arsenal,Slavia Prague,7-0,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,2007-08,Group stage - Group H,H,True,2007–08_UEFA_Champions_League_group_stage,Pasted markdown(20260910-152205).md
2007-10-23,Arsenal,Steaua București,2-1,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,2007-08,Group stage - Group H,H,True,2007–08_UEFA_Champions_League_group_stage,Pasted markdown(20260910-152205).md
2007-10-23,Celtic,Benfica,1-0,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,2007-08,Group stage - Group D,H,True,2007–08_UEFA_Champions_League_group_stage,Pasted markdown(20260910-152205).md
2007-10-23,Celtic,Shakhtar Donetsk,2-1,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,2007-08,Group stage - Group D,H,True,2007–08_UEFA_Champions_League_group_stage,Pasted markdown(20260910-152205).md
2007-10-23,Fenerbahçe,CSKA Moscow,3-1,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,2007-08,Group stage - Group G,H,True,2007–08_UEFA_Champions_League_group_stage,Pasted markdown(20260910-152205).md
2007-10-23,Fenerbahçe,PSV Eindhoven,2-0,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,2007-08,Group stage - Group G,H,True,2007–08_UEFA_Champions_League_group_stage,Pasted markdown(20260910-152205).md
2007-10-23,Liverpool,Beşiktaş,8-0,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,2007-08,Group stage - Group A,H,True,2007–08_UEFA_Champions_League_group_stage,Pasted markdown(20260910-152205).md
2007-10-23,Liverpool,Marseille,0-1,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,2007-08,Group stage - Group A,A,True,2007–08_UEFA_Champions_League_group_stage,Pasted markdown(20260910-152205).md
2007-10-23,Lyon,Rangers,0-3,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,2007-08,Group stage - Group E,A,True,2007–08_UEFA_Champions_League_group_stage,Pasted markdown(20260910-152205).md
2007-10-23,Lyon,VfB Stuttgart,4-2,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,2007-08,Group stage - Group E,H,True,2007–08_UEFA_Champions_League_group_stage,Pasted markdown(20260910-152205).md
2007-10-23,Olympiacos,Lazio,1-1,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,2007-08,Group stage - Group C,D,True,2007–08_UEFA_Champions_League_group_stage,Pasted markdown(20260910-152205).md
2007-10-23,Olympiacos,Werder Bremen,3-0,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,2007-08,Group stage - Group C,H,True,2007–08_UEFA_Champions_League_group_stage,Pasted markdown(20260910-152205).md
2007-10-23,Roma,Dynamo Kyiv,2-0,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,2007-08,Group stage - Group F,H,True,2007–08_UEFA_Champions_League_group_stage,Pasted markdown(20260910-152205).md
2007-10-23,Roma,Sporting CP,2-1,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,2007-08,Group stage - Group F,H,True,2007–08_UEFA_Champions_League_group_stage,Pasted markdown(20260910-152205).md
2007-10-23,Schalke 04,Rosenborg,3-1,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,2007-08,Group stage - Group B,H,True,2007–08_UEFA_Champions_League_group_stage,Pasted markdown(20260910-152205).md
2007-10-23,Schalke 04,Valencia,0-1,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,2007-08,Group stage - Group B,A,True,2007–08_UEFA_Champions_League_group_stage,Pasted markdown(20260910-152205).md
2007-11-06,Benfica,Celtic,1-0,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,2007-08,Group stage - Group D,H,True,2007–08_UEFA_Champions_League_group_stage,Pasted markdown(20260910-152205).md
2007-11-06,Benfica,Milan,1-1,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,2007-08,Group stage - Group D,D,True,2007–08_UEFA_Champions_League_group_stage,Pasted markdown(20260910-152205).md
2007-11-06,Marseille,Liverpool,0-4,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,2007-08,Group stage - Group A,A,True,2007–08_UEFA_Champions_League_group_stage,Pasted markdown(20260910-152205).md
2007-11-06,Marseille,Porto,1-1,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,2007-08,Group stage - Group A,D,True,2007–08_UEFA_Champions_League_group_stage,Pasted markdown(20260910-152205).md
2007-11-06,PSV Eindhoven,Fenerbahçe,0-0,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,2007-08,Group stage - Group G,D,True,2007–08_UEFA_Champions_League_group_stage,Pasted markdown(20260910-152205).md
2007-11-06,PSV Eindhoven,Internazionale,0-1,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,2007-08,Group stage - Group G,A,True,2007–08_UEFA_Champions_League_group_stage,Pasted markdown(20260910-152205).md
2007-11-06,Rangers,Barcelona,0-0,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,2007-08,Group stage - Group E,D,True,2007–08_UEFA_Champions_League_group_stage,Pasted markdown(20260910-152205).md
2007-11-06,Rangers,Lyon,0-3,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,2007-08,Group stage - Group E,A,True,2007–08_UEFA_Champions_League_group_stage,Pasted markdown(20260910-152205).md
2007-11-06,Rosenborg,Chelsea,0-4,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,2007-08,Group stage - Group B,A,True,2007–08_UEFA_Champions_League_group_stage,Pasted markdown(20260910-152205).md
2007-11-06,Rosenborg,Schalke 04,0-2,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,2007-08,Group stage - Group B,A,True,2007–08_UEFA_Champions_League_group_stage,Pasted markdown(20260910-152205).md
2007-11-06,Slavia Prague,Arsenal,0-0,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,2007-08,Group stage - Group H,D,True,2007–08_UEFA_Champions_League_group_stage,Pasted markdown(20260910-152205).md
2007-11-06,Slavia Prague,Sevilla,0-3,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,2007-08,Group stage - Group H,A,True,2007–08_UEFA_Champions_League_group_stage,Pasted markdown(20260910-152205).md
2007-11-06,Sporting CP,Manchester United,0-1,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,2007-08,Group stage - Group F,A,True,2007–08_UEFA_Champions_League_group_stage,Pasted markdown(20260910-152205).md
2007-11-06,Sporting CP,Roma,2-2,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,2007-08,Group stage - Group F,D,True,2007–08_UEFA_Champions_League_group_stage,Pasted markdown(20260910-152205).md
2007-11-06,Werder Bremen,Olympiacos,1-3,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,2007-08,Group stage - Group C,A,True,2007–08_UEFA_Champions_League_group_stage,Pasted markdown(20260910-152205).md
2007-11-06,Werder Bremen,Real Madrid,3-2,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,2007-08,Group stage - Group C,H,True,2007–08_UEFA_Champions_League_group_stage,Pasted markdown(20260910-152205).md
2007-11-27,Benfica,Shakhtar Donetsk,0-1,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,2007-08,Group stage - Group D,A,True,2007–08_UEFA_Champions_League_group_stage,Pasted markdown(20260910-152205).md
2007-11-27,Beşiktaş,Porto,0-1,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,2007-08,Group stage - Group A,A,True,2007–08_UEFA_Champions_League_group_stage,Pasted markdown(20260910-152205).md
2007-11-27,CSKA Moscow,Internazionale,1-2,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,2007-08,Group stage - Group G,A,True,2007–08_UEFA_Champions_League_group_stage,Pasted markdown(20260910-152205).md
2007-11-27,Dynamo Kyiv,Manchester United,2-4,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,2007-08,Group stage - Group F,A,True,2007–08_UEFA_Champions_League_group_stage,Pasted markdown(20260910-152205).md
2007-11-27,Lazio,Real Madrid,2-2,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,2007-08,Group stage - Group C,D,True,2007–08_UEFA_Champions_League_group_stage,Pasted markdown(20260910-152205).md
2007-11-27,Marseille,Beşiktaş,2-0,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,2007-08,Group stage - Group A,H,True,2007–08_UEFA_Champions_League_group_stage,Pasted markdown(20260910-152205).md
2007-11-27,PSV Eindhoven,CSKA Moscow,2-1,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,2007-08,Group stage - Group G,H,True,2007–08_UEFA_Champions_League_group_stage,Pasted markdown(20260910-152205).md
2007-11-27,Rangers,VfB Stuttgart,2-1,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,2007-08,Group stage - Group E,H,True,2007–08_UEFA_Champions_League_group_stage,Pasted markdown(20260910-152205).md
2007-11-27,Rosenborg,Valencia,2-0,User-supplied Wikipedia markdown,Europe,UEFA 1st Division,Continental,1,UEFA 1st Division,2007-08,Group stage - Group B,H,True,2007–08_UEFA_Champions_League_group_stage,Pasted markdown(20260910-152205).md
