EntryCountry,EntryTier,Team,EntryDate,EntryYear,InitialRating,EntryPeriod,R100,R20,R50,Change20,Change50,Change100,EntrySeasonStart,CoverageStartSeason,CoverageEntry
Netherlands,1,FC Amsterdam Old,1972-08-13,1972,2575,Before 1990,2651.00326771502,2598.68814206208,2634.49281248351,23.6881420620798,59.4928124835101,76.0032677150198,1972,1957,FALSE
Netherlands,1,FC Den Bosch,1971-08-15,1971,2575,Before 1990,2578.546502018,2512.91437430033,2506.26595440787,-62.0856256996699,-68.7340455921299,3.54650201799996,1971,1957,FALSE
Netherlands,1,FC Dordrecht,1983-08-21,1983,2575,Before 1990,2489.36198865531,2522.53352945436,2464.08331813657,-52.4664705456398,-110.91668186343,-85.6380113446899,1983,1957,FALSE
Netherlands,1,Feyenoord,1957-08-25,1957,2575,Before 1990,2705.90461387287,2587.19303528002,2594.84682699607,12.19303528002,19.8468269960699,130.90461387287,1957,1957,TRUE
Netherlands,1,Fortuna 54,1968-08-18,1968,2575,Before 1990,,2499.6181165795,,-75.3818834204999,,,1968,1957,FALSE
Netherlands,1,Fortuna Sittard,1957-08-25,1957,2575,Before 1990,2611.68896000931,2587.29982821833,2628.40517898105,12.2998282183298,53.4051789810501,36.68896000931,1957,1957,TRUE
Netherlands,1,Go Ahead Eagles,1963-08-25,1963,2575,Before 1990,2655.01247346353,2578.90645542942,2552.16526941593,3.90645542942002,-22.8347305840698,80.0124734635301,1963,1957,FALSE
Netherlands,1,Groningen,1957-08-25,1957,2575,Before 1990,2566.98867298573,2542.94733763745,2626.20010023759,-32.0526623625501,51.2001002375901,-8.01132701427014,1957,1957,TRUE
Netherlands,1,Gvav Rapiditas,1965-08-22,1965,2575,Before 1990,2610.73772892932,2604.20208684116,2611.50032399971,29.2020868411601,36.50032399971,35.7377289293199,1965,1957,FALSE
Netherlands,1,Heerenveen,1990-08-25,1990,2575,1990-1999,2559.85704263151,2527.42950739977,2581.98544364862,-47.57049260023,6.98544364861982,-15.14295736849,1990,1957,FALSE
Netherlands,1,Helmond Sport,1982-08-22,1982,2575,Before 1990,,2593.00676841145,2492.75945267543,18.0067684114501,-82.2405473245699,,1982,1957,FALSE
Netherlands,1,Heracles,1962-08-27,1962,2575,Before 1990,2546.86915467411,2553.26016454101,2549.96485542052,-21.73983545899,-25.03514457948,-28.1308453258898,1962,1957,FALSE
Netherlands,1,Hfc Haarlem,1969-08-10,1969,2575,Before 1990,2508.90945853535,2579.44210717735,2497.92555656816,4.44210717734995,-77.0744434318399,-66.09054146465,1969,1957,FALSE
Netherlands,1,Holland Sport,1958-08-24,1958,2575,Before 1990,2593.71645702129,2500.12376016583,2496.77898374225,-74.8762398341701,-78.2210162577499,18.7164570212899,1958,1957,FALSE
Netherlands,1,MVV,1957-08-25,1957,2575,Before 1990,2584.73594682066,2575.15510540189,2576.29631958153,0.155105401890069,1.29631958153004,9.73594682066005,1957,1957,TRUE
Netherlands,1,NAC Breda,1957-08-25,1957,2575,Before 1990,2626.00538110578,2555.37295812973,2545.93588953481,-19.6270418702702,-29.06411046519,51.0053811057801,1957,1957,TRUE
Netherlands,1,NEC,1967-08-13,1967,2575,Before 1990,2569.73642034211,2591.24355072725,2573.11183507646,16.2435507272498,-1.88816492353999,-5.26357965789021,1967,1957,FALSE
Netherlands,1,Noad Tilburg,1957-08-25,1957,2575,Before 1990,2452.84532011867,2565.21802276459,2495.1192478515,-9.78197723541007,-79.8807521485001,-122.15467988133,1957,1957,TRUE
Netherlands,1,PEC Zwolle,1978-08-27,1978,2575,Before 1990,2591.7087398722,2589.14289318534,2574.98157548817,14.1428931853402,-0.018424511829835,16.7087398722001,1978,1957,FALSE
Netherlands,1,PSV,1957-08-25,1957,2575,Before 1990,2625.67542467626,2589.35055730798,2567.94443968058,14.3505573079801,-7.05556031941978,50.6754246762598,1957,1957,TRUE
Netherlands,1,RBC Roosendaal,2000-08-20,2000,2575,2000-2009,2588.02491070893,2524.37319799522,2497.00281171663,-50.6268020047801,-77.9971882833702,13.0249107089298,2000,1957,FALSE
Netherlands,1,RKC Waalwijk,1988-08-21,1988,2575,Before 1990,2652.50934177212,2596.61274089536,2612.42043418,21.6127408953598,37.42043418,77.50934177212,1988,1957,FALSE
Netherlands,1,Roda JC Kerkrade,1957-08-25,1957,2575,Before 1990,2605.15964280626,2579.74517799071,2585.93708180895,4.74517799071009,10.9370818089501,30.1596428062599,1957,1957,TRUE
Netherlands,1,SC Enschede Alt,1957-08-25,1957,2575,Before 1990,2600.55208257338,2648.50666396873,2668.51334726165,73.5066639687302,93.5133472616499,25.5520825733802,1957,1957,TRUE
Netherlands,1,SC Veendam,1986-08-20,1986,2575,Before 1990,,2557.61110461384,2561.50995408701,-17.3888953861601,-13.4900459129899,,1986,1957,FALSE
Netherlands,1,Sittardia,1959-08-23,1959,2575,Before 1990,2584.95979757884,2514.31934579643,2446.46337451222,-60.6806542035702,-128.53662548778,9.95979757884015,1959,1957,FALSE
Netherlands,1,Sparta Rotterdam,1957-08-25,1957,2575,Before 1990,2636.06999198918,2582.54544286643,2631.81127811064,7.54544286643022,56.8112781106402,61.0699919891799,1957,1957,TRUE
Netherlands,1,Svv Schiedam,1969-08-10,1969,2575,Before 1990,,2511.78594645428,2520.19532909001,-63.2140535457202,-54.8046709099899,,1969,1957,FALSE
Netherlands,1,Telstar,1964-08-23,1964,2575,Before 1990,2529.596297337,2589.24241447921,2570.55316516353,14.2424144792099,-4.44683483646986,-45.4037026629999,1964,1957,FALSE
Netherlands,1,Twente,1965-08-22,1965,2575,Before 1990,2616.03234730409,2578.76852218209,2529.75064379386,3.76852218208978,-45.24935620614,41.0323473040899,1965,1957,FALSE
Netherlands,1,Usv Elinkwijk,1957-08-25,1957,2575,Before 1990,2549.33931154391,2510.04252006166,2523.6308010667,-64.9574799383399,-51.3691989333001,-25.6606884560902,1957,1957,TRUE
Netherlands,1,Utrecht,1970-08-19,1970,2575,Before 1990,2644.26766651073,2616.14183305051,2639.58880476216,41.1418330505098,64.5888047621602,69.2676665107301,1970,1957,FALSE
Netherlands,1,VVV-Venlo,1957-08-25,1957,2575,Before 1990,2590.80603807709,2619.52349119865,2603.98661110042,44.5234911986499,28.9866111004199,15.8060380770899,1957,1957,TRUE
Netherlands,1,Vitesse,1971-08-15,1971,2575,Before 1990,2596.20203592204,2511.012367544,2574.62010568923,-63.987632456,-0.379894310769942,21.2020359220401,1971,1957,FALSE
Netherlands,1,Volendam,1959-08-23,1959,2575,Before 1990,2554.35940100207,2564.12903058559,2535.6480894428,-10.87096941441,-39.3519105572,-20.6405989979298,1959,1957,FALSE
Netherlands,1,Willem II,1958-08-24,1958,2575,Before 1990,2581.07139030113,2520.03183299685,2573.08936871034,-54.96816700315,-1.91063128966016,6.07139030113012,1958,1957,FALSE
Netherlands,1,Wvv Wageningen,1974-09-01,1974,2575,Before 1990,,2541.43403606757,,-33.5659639324299,,,1974,1957,FALSE
Netherlands,1,Xerxes Dzb,1966-08-14,1966,2575,Before 1990,,2595.89830772135,2573.25975060224,20.8983077213502,-1.74024939776018,,1966,1957,FALSE
Portugal,1,AVS,2024-08-10,2024,2550,2020-present,,2544.45842474471,2461.87954074826,-5.5415752552899,-88.1204592517402,,2024,1934,FALSE
Portugal,1,Academica De Coimbra,1935-01-20,1935,2550,Before 1990,2583.0463484218,2439.00719433102,2442.96461358778,-110.99280566898,-107.03538641222,33.0463484217999,1934,1934,TRUE
Portugal,1,Academico do Porto,1935-01-20,1935,2550,Before 1990,,2445.13775895492,2439.29986474794,-104.86224104508,-110.70013525206,,1934,1934,TRUE
Portugal,1,Académico de Viseu,1978-08-27,1978,2550,Before 1990,2537.94078966171,2518.52411634787,2507.3134364783,-31.4758836521301,-42.6865635217,-12.0592103382901,1978,1934,FALSE
Portugal,1,Ad Fafe,1988-09-11,1988,2550,Before 1990,,2537.56652337531,,-12.4334766246898,,,1988,1934,FALSE
Portugal,1,Ad Sanjoanense,1946-12-01,1946,2550,Before 1990,2487.53525420746,2452.2352399888,2485.61389348636,-97.7647600112,-64.3861065136398,-62.4647457925398,1946,1934,FALSE
Portugal,1,Agueda Rd,1983-08-28,1983,2550,Before 1990,,2557.92888700737,,7.92888700737012,,,1983,1934,FALSE
Portugal,1,Alverca,1998-08-23,1998,2550,1990-1999,2595.22062449095,2553.50645510283,2566.15977688673,3.50645510282993,16.15977688673,45.2206244909498,1998,1934,FALSE
Portugal,1,Amora FC,1980-08-24,1980,2550,Before 1990,,2551.94952886846,2548.65724788838,1.94952886846022,-1.34275211162003,,1980,1934,FALSE
Portugal,1,Arouca,2013-08-18,2013,2550,2010-2019,2644.67185737226,2558.85434954129,2533.51872558866,8.85434954129005,-16.4812744113401,94.6718573722601,2013,1934,FALSE
Portugal,1,Atletico CP,1943-11-28,1943,2550,Before 1990,2589.5564248024,2630.01040635437,2593.18311218949,80.0104063543699,43.1831121894902,39.5564248024002,1943,1934,FALSE
Portugal,1,Aves,1985-08-25,1985,2550,Before 1990,2495.08573634046,2544.30407474151,2511.50947589971,-5.69592525849021,-38.4905241002898,-54.9142636595402,1985,1934,FALSE
Portugal,1,Belenenses,1935-01-20,1935,2550,Before 1990,2647.43598452145,2577.76038263036,2661.45046451845,27.7603826303598,111.45046451845,97.4359845214499,1934,1934,TRUE
Portugal,1,Benfica,1935-01-20,1935,2550,Before 1990,2765.85610950941,2619.22571191466,2714.07551378371,69.2257119146602,164.07551378371,215.85610950941,1934,1934,TRUE
Portugal,1,Boavista,1936-01-12,1936,2550,Before 1990,2518.8930756828,2516.21168146881,2456.54140550393,-33.7883185311898,-93.45859449607,-31.1069243172001,1935,1934,FALSE
Portugal,1,Braga,1947-11-16,1947,2550,Before 1990,2589.8314037943,2509.64270554691,2538.07397962042,-40.3572944530902,-11.9260203795802,39.8314037943001,1947,1934,FALSE
Portugal,1,CD Trofense,2008-08-23,2008,2550,2000-2009,,2552.0299372848,,2.02993728479987,,,2008,1934,FALSE
Portugal,1,CUF de Lisboa,1940-12-29,1940,2550,Before 1990,,2489.64269819747,2535.37522956628,-60.35730180253,-14.6247704337202,,1940,1934,FALSE
Portugal,1,Caldas SC,1955-09-18,1955,2550,Before 1990,,2535.19754581336,2527.7785638198,-14.8024541866398,-22.2214361801998,,1955,1934,FALSE
Portugal,1,Campomaiorense,1995-08-20,1995,2550,1990-1999,2567.1142173658,2510.33860862561,2579.29851998568,-39.66139137439,29.2985199856798,17.1142173658,1995,1934,FALSE
Portugal,1,Carcavelinhos FC,1936-01-12,1936,2550,Before 1990,,2459.42726070118,2467.14216223427,-90.5727392988201,-82.85783776573,,1935,1934,FALSE
Portugal,1,Casa Pia,1939-01-08,1939,2550,Before 1990,2607.85997273993,2506.21931470527,2530.32602876928,-43.7806852947301,-19.6739712307199,57.8599727399301,1938,1934,FALSE
Portugal,1,Chaves,1985-08-25,1985,2550,Before 1990,2618.83367072545,2591.27566086859,2634.89624999971,41.27566086859,84.8962499997101,68.8336707254498,1985,1934,FALSE
Portugal,1,Estoril,1944-11-26,1944,2550,Before 1990,2670.60076439571,2560.66465780965,2660.57134690803,10.6646578096502,110.57134690803,120.60076439571,1944,1934,FALSE
Portugal,1,Estrela da Amadora,1988-08-21,1988,2550,Before 1990,2550.17511941825,2568.17448846031,2606.28132320207,18.1744884603099,56.2813232020699,0.175119418249778,1988,1934,FALSE
Portugal,1,FC Barreirense,1938-01-16,1938,2550,Before 1990,2555.41450539544,2485.73358390721,2539.57172908653,-64.2664160927902,-10.42827091347,5.41450539543985,1937,1934,FALSE
Portugal,1,FC Felgueiras,1995-08-20,1995,2550,1990-1999,,2547.82850317433,,-2.17149682567015,,,1995,1934,FALSE
Portugal,1,FC Penafiel,1980-08-24,1980,2550,Before 1990,2523.59372757904,2585.17742062467,2587.79093834778,35.1774206246701,37.79093834778,-26.4062724209598,1980,1934,FALSE
Portugal,1,FC Tirsense,1967-09-10,1967,2550,Before 1990,2540.10481698945,2526.5923065736,2546.7422420355,-23.4076934263999,-3.25775796449989,-9.89518301055023,1967,1934,FALSE
Portugal,1,Fabril Do Barreiro,1943-01-10,1943,2550,Before 1990,2576.28687911125,2510.26838361015,2571.58119328458,-39.7316163898499,21.58119328458,26.2868791112501,1942,1934,FALSE
Portugal,1,Famalicão,1946-11-24,1946,2550,Before 1990,2565.42115840107,2508.58120687179,2525.49395642881,-41.4187931282099,-24.5060435711898,15.42115840107,1946,1934,FALSE
Portugal,1,Farense,1970-09-13,1970,2550,Before 1990,2590.677534126,2567.2502576325,2571.58663754698,17.2502576325001,21.58663754698,40.677534126,1970,1934,FALSE
Portugal,1,Feirense,1962-10-21,1962,2550,Before 1990,2459.12863314672,2485.05874468258,2443.04081334228,-64.9412553174202,-106.95918665772,-90.8713668532801,1962,1934,FALSE
Portugal,1,Gc Alcobaca,1982-08-22,1982,2550,Before 1990,,2500.26021904376,,-49.7397809562399,,,1982,1934,FALSE
Portugal,1,Gd Riopele,1977-09-04,1977,2550,Before 1990,,2530.15889625017,,-19.8411037498299,,,1977,1934,FALSE
Portugal,1,Gil Vicente,1990-08-19,1990,2550,1990-1999,2571.09833448472,2574.69233759084,2561.34592971166,24.69233759084,11.3459297116601,21.09833448472,1990,1934,FALSE
Portugal,1,Leca FC,1942-01-18,1942,2550,Before 1990,2532.48838941489,2487.97490802377,2520.60447218116,-62.0250919762302,-29.39552781884,-17.5116105851098,1941,1934,FALSE
Portugal,1,Leixoes SC,1937-01-17,1937,2550,Before 1990,2534.50316352666,2438.12298342309,2472.33691463486,-111.87701657691,-77.66308536514,-15.49683647334,1936,1934,FALSE
Portugal,1,Lusitano GC,1952-09-28,1952,2550,Before 1990,2566.04793270419,2563.03205897014,2564.59486353708,13.03205897014,14.5948635370801,16.0479327041899,1952,1934,FALSE
Portugal,1,Lusitano VRSA,1947-11-16,1947,2550,Before 1990,,2539.81400207222,2522.5668920104,-10.1859979277801,-27.4331079896001,,1947,1934,FALSE
Portugal,1,Marítimo,1977-09-04,1977,2550,Before 1990,2584.86635465326,2528.20040519644,2536.57300644232,-21.79959480356,-13.4269935576799,34.8663546532598,1977,1934,FALSE
Portugal,1,Montijo,1972-09-10,1972,2550,Before 1990,,2546.09471036388,2517.64880656839,-3.90528963611996,-32.3511934316102,,1972,1934,FALSE
Portugal,1,Moreirense,2002-08-25,2002,2550,2000-2009,2579.05335661005,2576.02766552825,2580.02155023246,26.0276655282501,30.02155023246,29.0533566100498,2002,1934,FALSE
Portugal,1,Nacional,1988-08-21,1988,2550,Before 1990,2550.00704769904,2607.25057638336,2554.70624889399,57.2505763833601,4.70624889399005,0.00704769903995839,1988,1934,FALSE
Portugal,1,Naval 1 De Maio,2005-08-21,2005,2550,2000-2009,2579.539409595,2531.8420475029,2612.47873057485,-18.1579524970998,62.47873057485,29.5394095950001,2005,1934,FALSE
Portugal,1,O Elvas,1945-12-09,1945,2550,Before 1990,2556.67929931395,2546.58886071348,2535.5687336713,-3.41113928652021,-14.4312663287001,6.6792993139502,1945,1934,FALSE
Portugal,1,Oriental,1950-09-17,1950,2550,Before 1990,2538.39569339186,2590.1155372505,2558.55765066617,40.1155372505,8.55765066617005,-11.6043066081402,1950,1934,FALSE
Portugal,1,Paços de Ferreira,1991-08-18,1991,2550,1990-1999,2631.1015420729,2550.18599540236,2561.12303045195,0.185995402359822,11.1230304519499,81.1015420729,1991,1934,FALSE
Portugal,1,Portimonense,1976-09-05,1976,2550,Before 1990,2626.93776143212,2564.3577961404,2555.51897053112,14.3577961403998,5.51897053111998,76.9377614321202,1976,1934,FALSE
Portugal,1,Porto,1935-01-20,1935,2550,Before 1990,2735.25917130255,2608.34481125909,2662.543799271,58.34481125909,112.543799271,185.25917130255,1934,1934,TRUE
Portugal,1,Rio Ave,1979-08-26,1979,2550,Before 1990,2634.29484407619,2506.07801207825,2593.205637365,-43.9219879217499,43.2056373649998,84.2948440761902,1979,1934,FALSE
Portugal,1,SC Beira Mar,1961-09-24,1961,2550,Before 1990,2536.74023421696,2522.53750989011,2553.5294375865,-27.46249010989,3.52943758650008,-13.2597657830402,1961,1934,FALSE
Portugal,1,SC Espinho,1974-09-08,1974,2550,Before 1990,2577.92723381668,2521.3735106416,2494.35487528208,-28.6264893583998,-55.6451247179202,27.9272338166802,1974,1934,FALSE
Portugal,1,SC Olhanense,1942-01-18,1942,2550,Before 1990,2628.26413848285,2506.31273810365,2582.35250338867,-43.6872618963498,32.3525033886699,78.2641384828498,1941,1934,FALSE
Portugal,1,SC Salgueiros,1943-11-28,1943,2550,Before 1990,2479.81849659424,2454.60951684663,2379.15075998868,-95.39048315337,-170.84924001132,-70.1815034057599,1943,1934,FALSE
Portugal,1,Santa Clara,1999-08-21,1999,2550,1990-1999,2579.20612444769,2535.11775947021,2583.2688478532,-14.8822405297901,33.2688478532,29.2061244476899,1999,1934,FALSE
Portugal,1,Seixal,1963-10-20,1963,2550,Before 1990,,2493.81052112054,2439.22968402136,-56.1894788794598,-110.77031597864,,1963,1934,FALSE
Portugal,1,Sporting Covilha,1948-09-19,1948,2550,Before 1990,2613.45612501878,2526.68429428258,2587.67506510387,-23.3157057174199,37.6750651038701,63.4561250187799,1948,1934,FALSE
Portugal,1,Sporting Lisbon,1935-01-20,1935,2550,Before 1990,2758.73204213647,2623.37665104165,2660.61223601999,73.3766510416499,110.61223601999,208.73204213647,1934,1934,TRUE
Portugal,1,Tondela,2015-08-14,2015,2550,2010-2019,2586.03712617686,2488.43558113004,2510.47352462041,-61.5644188699598,-39.52647537959,36.0371261768601,2015,1934,FALSE
Portugal,1,UD Oliveirense,1945-12-09,1945,2550,Before 1990,,2481.56717918525,,-68.4328208147499,,,1945,1934,FALSE
Portugal,1,Uniao Coimbra,1972-09-10,1972,2550,Before 1990,,2530.6494933229,,-19.3505066770999,,,1972,1934,FALSE
Portugal,1,Uniao Leiria,1979-08-26,1979,2550,Before 1990,2592.16000600265,2551.28721855158,2506.54243564313,1.28721855157983,-43.4575643568701,42.1600060026499,1979,1934,FALSE
Portugal,1,Uniao Madeira,1989-08-19,1989,2550,Before 1990,2538.66818816089,2524.92882971191,2559.27853431455,-25.0711702880899,9.27853431455014,-11.3318118391098,1989,1934,FALSE
Portugal,1,Uniao Tomar,1968-09-08,1968,2550,Before 1990,2516.47275585007,2558.55974248476,2514.24382475644,8.55974248476014,-35.7561752435599,-33.5272441499301,1968,1934,FALSE
Portugal,1,Uniao Torreense,1955-09-18,1955,2550,Before 1990,2454.15777618566,2553.52577731279,2572.67603692474,3.52577731279007,22.67603692474,-95.8422238143398,1955,1934,FALSE
Portugal,1,Uniao de Lisboa,1935-01-20,1935,2550,Before 1990,,,,,,,1934,1934,TRUE
Portugal,1,Varzim SC,1963-10-20,1963,2550,Before 1990,2590.99877523897,2564.86948583062,2547.5040640086,14.8694858306199,-2.49593599140007,40.9987752389702,1963,1934,FALSE
Portugal,1,Vitória Guimarães,1942-01-18,1942,2550,Before 1990,2507.35892723187,2494.08755171272,2469.93763455577,-55.9124482872799,-80.0623654442302,-42.64107276813,1941,1934,FALSE
Portugal,1,Vitória Setúbal,1935-01-20,1935,2550,Before 1990,2557.61519913921,2584.924204684,2515.05274116957,34.924204684,-34.9472588304302,7.61519913920984,1934,1934,TRUE
Portugal,1,Vizela,1984-08-26,1984,2550,Before 1990,2549.74947245924,2525.19133568087,2531.82627409926,-24.80866431913,-18.17372590074,-0.250527540759776,1984,1934,FALSE
Scotland,1,Abercorn FC,1890-08-30,1890,2430,Before 1990,,2376.72679541425,2313.58727155067,-53.2732045857501,-116.41272844933,,1890,1890,TRUE
Scotland,1,Aberdeen,1905-08-19,1905,2430,Before 1990,2476.14741012145,2436.81523852569,2393.92254866643,6.81523852568989,-36.07745133357,46.1474101214499,1905,1890,FALSE
Scotland,1,Airdrieonians,1917-08-18,1917,2430,Before 1990,2477.90731087165,2440.65571929735,2466.89486592952,10.6557192973501,36.8948659295202,47.9073108716502,1917,1890,FALSE
Scotland,1,Airdrieonians FC Old,1903-08-15,1903,2430,Before 1990,2544.43415749004,2425.79213640049,2428.50502984748,-4.20786359950989,-1.49497015252018,114.43415749004,1903,1890,FALSE
Scotland,1,Albion Rovers,1919-08-16,1919,2430,Before 1990,2418.55029698483,2421.46398125061,2346.90210834504,-8.53601874939022,-83.0978916549602,-11.4497030151701,1919,1890,FALSE
Scotland,1,Alloa Athletic,1922-08-15,1922,2430,Before 1990,,2401.83205339313,,-28.1679466068699,,,1922,1890,FALSE
Scotland,1,Arbroath FC,1935-08-10,1935,2430,Before 1990,2478.38679671406,2438.70444668644,2460.03807393027,8.70444668643995,30.03807393027,48.38679671406,1935,1890,FALSE
Scotland,1,Ayr United,1913-08-16,1913,2430,Before 1990,2426.47171358908,2412.07316132741,2467.79998563039,-17.9268386725898,37.79998563039,-3.52828641091992,1913,1890,FALSE
Scotland,1,Boness United,1927-08-13,1927,2430,Before 1990,,2373.651101194,,-56.3488988059999,,,1927,1890,FALSE
Scotland,1,Cambuslang FC,1890-08-16,1890,2430,Before 1990,,,,,,,1890,1890,TRUE
Scotland,1,Celtic,1890-08-23,1890,2430,Before 1990,2660.08052709129,2484.38442432941,2611.87994406662,54.3844243294102,181.87994406662,230.08052709129,1890,1890,TRUE
Scotland,1,Clyde FC,1892-08-20,1892,2430,Before 1990,2335.43641237238,2345.23027911258,2361.03885045578,-84.7697208874202,-68.96114954422,-94.5635876276201,1892,1890,FALSE
Scotland,1,Clydebank FC,1985-08-10,1985,2430,Before 1990,,2443.65768744007,2437.09011416305,13.6576874400698,7.0901141630502,,1985,1890,FALSE
Scotland,1,Cowdenbeath FC,1925-08-15,1925,2430,Before 1990,2504.78572978123,2471.90777413832,2509.10409517422,41.9077741383198,79.1040951742202,74.7857297812302,1925,1890,FALSE
Scotland,1,Cowlairs FC,1890-08-16,1890,2430,Before 1990,,,,,,,1890,1890,TRUE
Scotland,1,Dumbarton FC,1890-08-16,1890,2430,Before 1990,2376.6050777834,2496.44991372431,2466.61145723114,66.4499137243101,36.6114572311399,-53.3949222166002,1890,1890,TRUE
Scotland,1,Dundee,1893-08-12,1893,2430,Before 1990,2383.80104823354,2428.73769490389,2429.07511853036,-1.26230509611014,-0.924881469639786,-46.1989517664601,1893,1890,FALSE
Scotland,1,Dundee United,1925-08-15,1925,2430,Before 1990,2337.33377254567,2418.97785774779,2354.9514226037,-11.02214225221,-75.0485773963001,-92.6662274543301,1925,1890,FALSE
Scotland,1,Dunfermline Athletic,1926-08-14,1926,2430,Before 1990,2299.13791098695,2362.25689900903,2383.67973662972,-67.7431009909701,-46.3202633702799,-130.86208901305,1926,1890,FALSE
Scotland,1,East Fife FC,1930-08-09,1930,2430,Before 1990,2541.30367739668,2341.11059518985,2455.84412072313,-88.8894048101502,25.8441207231299,111.30367739668,1930,1890,FALSE
Scotland,1,East Stirlingshire FC,1932-08-13,1932,2430,Before 1990,,2374.69626479427,2345.71830909304,-55.3037352057299,-84.2816909069602,,1932,1890,FALSE
Scotland,1,Falkirk,1905-08-19,1905,2430,Before 1990,2589.74354301688,2381.21595140758,2483.03212320235,-48.7840485924198,53.0321232023498,159.74354301688,1905,1890,FALSE
Scotland,1,Greenock Morton FC,1900-08-18,1900,2430,Before 1990,2374.46949842044,2472.57062262684,2385.21902295563,42.5706226268399,-44.78097704437,-55.5305015795602,1900,1890,FALSE
Scotland,1,Gretna FC,2007-08-04,2007,2430,2000-2009,,2402.30528394643,,-27.6947160535701,,,2007,1890,FALSE
Scotland,1,Hamilton Academical,1906-08-15,1906,2430,Before 1990,2390.16143695858,2370.32527280973,2354.24107561062,-59.67472719027,-75.7589243893799,-39.83856304142,1906,1890,FALSE
Scotland,1,Hearts,1890-08-16,1890,2430,Before 1990,2567.38962114097,2418.41327248253,2468.02668592133,-11.5867275174701,38.0266859213302,137.38962114097,1890,1890,TRUE
Scotland,1,Hibernian,1895-08-17,1895,2430,Before 1990,2586.27371722326,2512.65356297861,2556.47714875286,82.6535629786099,126.47714875286,156.27371722326,1895,1890,FALSE
Scotland,1,Inverness Caledonian Thistle FC,2004-08-07,2004,2430,2000-2009,2555.27786252823,2461.86608427881,2489.44564424166,31.8660842788099,59.4456442416599,125.27786252823,2004,1890,FALSE
Scotland,1,Kilmarnock,1899-08-19,1899,2430,Before 1990,2373.30741132765,2451.76184079506,2474.74945702998,21.7618407950599,44.74945702998,-56.6925886723502,1899,1890,FALSE
Scotland,1,Leith Athletic,1892-08-20,1892,2430,Before 1990,2372.80223857144,2431.9779636088,2319.62859982287,1.97796360880011,-110.37140017713,-57.1977614285602,1892,1890,FALSE
Scotland,1,Livingston,2001-07-28,2001,2430,2000-2009,2494.70775296712,2544.06875761311,2513.75607219886,114.06875761311,83.7560721988598,64.7077529671201,2001,1890,FALSE
Scotland,1,Motherwell,1903-08-15,1903,2430,Before 1990,2439.39562937116,2396.12841478808,2333.48635947605,-33.8715852119199,-96.51364052395,9.39562937115988,1903,1890,FALSE
Scotland,1,Partick Thistle,1897-09-04,1897,2430,Before 1990,2434.7979351605,2395.87621721627,2350.09754704024,-34.1237827837299,-79.90245295976,4.79793516049995,1897,1890,FALSE
Scotland,1,Port Glasgow Athletic,1902-08-16,1902,2430,Before 1990,2394.1237326078,2368.64223595775,2374.11547341473,-61.35776404225,-55.8845265852701,-35.8762673922001,1902,1890,FALSE
Scotland,1,Queen Of The South,1933-08-12,1933,2430,Before 1990,2422.06571942117,2469.39468490424,2516.62071524885,39.39468490424,86.6207152488501,-7.93428057883011,1933,1890,FALSE
Scotland,1,Queens Park FC,1900-09-01,1900,2430,Before 1990,2391.06574625269,2442.28982090714,2408.02779993995,12.28982090714,-21.97220006005,-38.9342537473099,1900,1890,FALSE
Scotland,1,Raith Rovers,1910-08-17,1910,2430,Before 1990,2384.54060822183,2389.33386450323,2413.45509338084,-40.66613549677,-16.54490661916,-45.4593917781699,1910,1890,FALSE
Scotland,1,Rangers,1890-08-16,1890,2430,Before 1990,2577.38197631391,2522.9581894889,2542.64936933579,92.9581894889002,112.64936933579,147.38197631391,1890,1890,TRUE
Scotland,1,Renton FC,1892-08-20,1892,2430,Before 1990,,2389.65575835928,,-40.3442416407202,,,1892,1890,FALSE
Scotland,1,Ross County,2012-08-04,2012,2430,2010-2019,2420.11751686648,2454.74952776138,2495.3354333608,24.7495277613798,65.3354333607999,-9.88248313352005,2012,1890,FALSE
Scotland,1,St Bernards FC,1893-08-23,1893,2430,Before 1990,2363.33825979268,2470.38105589457,2451.27488297461,40.3810558945702,21.2748829746101,-66.6617402073198,1893,1890,FALSE
Scotland,1,St. Johnstone,1925-08-15,1925,2430,Before 1990,2432.58517362559,2421.80892369763,2440.19785017982,-8.19107630237022,10.1978501798199,2.58517362558996,1925,1890,FALSE
Scotland,1,St. Mirren,1890-08-30,1890,2430,Before 1990,2410.37929479557,2380.25507954642,2436.59437542243,-49.7449204535801,6.59437542242995,-19.6207052044301,1890,1890,TRUE
Scotland,1,Stirling Albion FC,1949-09-10,1949,2430,Before 1990,2343.0559616171,2405.40954972924,2380.21087892853,-24.5904502707599,-49.7891210714702,-86.9440383829001,1949,1890,FALSE
Scotland,1,Third Lanark,1890-08-23,1890,2430,Before 1990,2441.34263380614,2436.23639182958,2438.10281912281,6.23639182958004,8.10281912281016,11.3426338061399,1890,1890,TRUE
Scotland,1,Vale Of Leven,1890-08-16,1890,2430,Before 1990,,,,,,,1890,1890,TRUE
Spain,1,AD Almeria,1979-09-08,1979,2737,Before 1990,,2740.23313108163,2733.11678525204,3.23313108162984,-3.88321474796021,,1979,1928,FALSE
Spain,1,Alavés,1930-12-07,1930,2737,Before 1990,2728.76835543816,2684.9822403242,2654.65270286343,-52.0177596757999,-82.34729713657,-8.23164456183986,1930,1928,FALSE
