Team,Rating,Games,FirstLeague,FirstTier,FirstMatchDate,EntryRating,IsSeed,Pass,EntryMode,BaseK,NewK,NewGames,SeedModel,RetroGamesN
De Graafschap,2300,646,Eredivisie,1,1973-08-12,2372.7,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,20,20,100,CountrySpecific_Tier1AndTier2,50
Asteras Tripolis,2299,537,Super League Greece,1,2007-09-02,2310.7,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,20,20,100,CountrySpecific_Tier1AndTier2,50
SC Kriens,2299,84,Swiss Super League,1,1993-02-28,2323.4,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,20,20,100,CountrySpecific_Tier1AndTier2,50
SV Chemie Linz,2299,104,Austrian Bundesliga,1,1960-08-21,2353.8,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,20,20,100,CountrySpecific_Tier1AndTier2,50
Molenbeek,2299,1034,Belgian Pro League,1,1924-09-07,2303,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,20,20,100,CountrySpecific_Tier1AndTier2,50
Feralpisalò,2298,38,Serie B,2,2023-08-20,2285.3,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,20,20,100,CountrySpecific_Tier1AndTier2,50
Inverness Caledonian Thistle FC,2298,456,Scottish Premiership,1,2004-08-07,2289.4,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,20,20,100,CountrySpecific_Tier1AndTier2,50
Kocaelispor,2298,685,Süper Lig,1,1980-08-24,2346,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,20,20,100,CountrySpecific_Tier1AndTier2,50
FC Wettingen,2298,148,Swiss Super League,1,1974-06-25,2284.1,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,20,20,100,CountrySpecific_Tier1AndTier2,50
Caen,2298,721,Division 1,1,1989-07-22,2521.8,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,20,20,100,CountrySpecific_Tier1AndTier2,50
K Beringen FC,2298,472,Belgian Pro League,1,1950-09-03,2301.6,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,20,20,100,CountrySpecific_Tier1AndTier2,50
Erzgebirge Aue,2297,142,2. Bundesliga,2,2018-08-05,2338.2,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,20,20,100,CountrySpecific_Tier1AndTier2,50
KSC Verbroedering Geel,2297,34,Belgian Pro League,1,1999-08-06,2296.5,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,20,20,100,CountrySpecific_Tier1AndTier2,50
Agueda Rd,2296,30,Primeira Liga,1,1983-08-28,2318.1,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,20,20,100,CountrySpecific_Tier1AndTier2,50
KRC Mechelen,2296,458,Belgian Pro League,1,1910-09-18,2289.3,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,20,20,100,CountrySpecific_Tier1AndTier2,50
RFC Tournai,2296,4,Belgian Pro League,1,1951-10-21,2305.9,FALSE,Pass2_RetroStart,RetroFromPass1FirstN,20,20,100,CountrySpecific_Tier1AndTier2,50
Balikesirspor,2296,64,Süper Lig,1,1975-09-07,2274.2,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,20,20,100,CountrySpecific_Tier1AndTier2,50
FC Oerlikon Zürich,2296,2,Swiss Super League,1,1933-01-08,2297.9,FALSE,Pass2_RetroStart,RetroFromPass1FirstN,20,20,100,CountrySpecific_Tier1AndTier2,50
Volos,2296,144,Super League Greece,1,2019-08-25,2263.7,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,20,20,100,CountrySpecific_Tier1AndTier2,50
Wacker Innsbruck,2295,1404,Austrian Bundesliga,1,1964-08-22,2355.3,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,20,20,100,CountrySpecific_Tier1AndTier2,50
RRFC Montegnee,2295,26,Belgian Pro League,1,1930-10-05,2305.4,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,20,20,100,CountrySpecific_Tier1AndTier2,50
Lokeren,2294,1410,Belgian Pro League,1,1975-08-20,2394,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,20,20,100,CountrySpecific_Tier1AndTier2,50
Blackpool,2294,1213,First Division,1,1930-08-30,2525.8,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,20,20,100,CountrySpecific_Tier1AndTier2,50
Willem II,2293,1480,Eredivisie,1,1958-08-24,2373.1,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,20,20,100,CountrySpecific_Tier1AndTier2,50
KSV Roeselare,2293,164,Belgian Pro League,1,2005-08-06,2361.6,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,20,20,100,CountrySpecific_Tier1AndTier2,50
Aep Iraklis FC,2293,786,Super League Greece,1,1987-09-06,2313.7,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,20,20,100,CountrySpecific_Tier1AndTier2,50
Concarneau,2293,40,Ligue 2,2,2023-08-05,2284.2,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,20,20,100,CountrySpecific_Tier1AndTier2,50
Lusitano GC,2293,338,Primeira Liga,1,1952-09-28,2364.6,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,20,20,100,CountrySpecific_Tier1AndTier2,50
Falkirk,2292,2265,Scottish Premiership,1,1905-08-19,2283,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,20,20,100,CountrySpecific_Tier1AndTier2,50
Eupen,2292,223,Belgian Pro League,1,2010-07-31,2310.7,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,20,20,100,CountrySpecific_Tier1AndTier2,50
Uniao Leiria,2291,584,Primeira Liga,1,1979-08-26,2306.5,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,20,20,100,CountrySpecific_Tier1AndTier2,50
Ayr United,2291,1098,Scottish Premiership,1,1913-08-16,2267.8,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,20,20,100,CountrySpecific_Tier1AndTier2,50
Zorya Luhansk,2291,62,Ukrainian Premier League,1,2023-08-06,2279.4,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,20,20,100,CountrySpecific_Tier1AndTier2,50
Stockport County,2290,175,National League,5,2019-08-03,1859.7,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,20,20,100,CountrySpecific_Tier1AndTier2,50
Arsenal Kiev,2290,568,Ukrainian Premier League,1,1995-07-25,2313.2,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,20,20,100,CountrySpecific_Tier1AndTier2,50
Kremser SC,2289,143,Austrian Bundesliga,1,1956-08-26,2307.9,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,20,20,100,CountrySpecific_Tier1AndTier2,50
Afc Dws,2289,464,Eredivisie,1,1957-08-25,2382.9,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,20,20,100,CountrySpecific_Tier1AndTier2,50
Racing Bruxelles,2289,472,Belgian Pro League,1,1900-10-21,2455.8,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,20,20,100,CountrySpecific_Tier1AndTier2,50
Gaziantepspor,2288,1028,Süper Lig,1,1979-08-26,2345.9,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,20,20,100,CountrySpecific_Tier1AndTier2,50
AVS,2288,68,Primeira Liga,1,2024-08-10,2260.5,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,20,20,100,CountrySpecific_Tier1AndTier2,50
Lusitano VRSA,2288,78,Primeira Liga,1,1947-11-16,2322.6,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,20,20,100,CountrySpecific_Tier1AndTier2,50
Châteauroux,2288,110,Ligue 2,2,2018-07-27,2339.8,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,20,20,100,CountrySpecific_Tier1AndTier2,50
Lecco,2287,140,Serie A,1,1960-09-25,2457.4,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,20,20,100,CountrySpecific_Tier1AndTier2,50
Boavista,2287,1888,Primeira Liga,1,1936-01-12,2256.5,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,20,20,100,CountrySpecific_Tier1AndTier2,50
Carpi,2287,38,Serie B,2,2018-08-26,2271.4,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,20,20,100,CountrySpecific_Tier1AndTier2,50
Svv Schiedam,2287,68,Eredivisie,1,1969-08-10,2320.2,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,20,20,100,CountrySpecific_Tier1AndTier2,50
VVV-Venlo,2286,740,Eredivisie,1,1957-08-25,2404,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,20,20,100,CountrySpecific_Tier1AndTier2,50
Atletico CP,2286,632,Primeira Liga,1,1943-11-28,2393.2,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,20,20,100,CountrySpecific_Tier1AndTier2,50
PFC Sevastopol,2285,58,Ukrainian Premier League,1,2010-07-09,2261.8,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,20,20,100,CountrySpecific_Tier1AndTier2,50
FC Lviv,2285,138,Ukrainian Premier League,1,2008-07-20,2309.9,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,20,20,100,CountrySpecific_Tier1AndTier2,50
RRC Tournaisien,2285,4,Belgian Pro League,1,1958-09-21,2299.9,FALSE,Pass2_RetroStart,RetroFromPass1FirstN,20,20,100,CountrySpecific_Tier1AndTier2,50
Koninklijke Beringen Heusden Zolder,2284,34,Belgian Pro League,1,2003-08-10,2288.8,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,20,20,100,CountrySpecific_Tier1AndTier2,50
Akcaabat Sebatspor,2284,68,Süper Lig,1,2003-08-10,2313.2,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,20,20,100,CountrySpecific_Tier1AndTier2,50
Panetolikos,2284,174,Super League Greece,1,2018-08-25,2227.7,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,20,20,100,CountrySpecific_Tier1AndTier2,50
Beykozspor,2283,264,Süper Lig,1,1959-02-21,2250.1,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,20,20,100,CountrySpecific_Tier1AndTier2,50
Racing Jet Wavre,2283,102,Belgian Pro League,1,1984-08-22,2300.4,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,20,20,100,CountrySpecific_Tier1AndTier2,50
SV Seebach,2283,2,Swiss Super League,1,1933-01-08,2290.6,FALSE,Pass2_RetroStart,RetroFromPass1FirstN,20,20,100,CountrySpecific_Tier1AndTier2,50
Panaitolikos,2282,188,Super League Greece,1,2011-09-10,2271,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,20,20,100,CountrySpecific_Tier1AndTier2,50
Vfb Moedling,2282,141,Austrian Bundesliga,1,1952-08-23,2258.6,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,20,20,100,CountrySpecific_Tier1AndTier2,50
FK Stal Kamjanske,2281,262,Ukrainian Premier League,1,1997-07-09,2286.3,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,20,20,100,CountrySpecific_Tier1AndTier2,50
Mendrisiostar,2281,2,Swiss Super League,1,1974-06-21,2290.3,FALSE,Pass2_RetroStart,RetroFromPass1FirstN,20,20,100,CountrySpecific_Tier1AndTier2,50
Austria Lustenau,2280,175,Austrian Bundesliga,1,1997-07-09,2306,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,20,20,100,CountrySpecific_Tier1AndTier2,50
Veres Rivne,2279,208,Ukrainian Premier League,1,1992-08-16,2281.2,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,20,20,100,CountrySpecific_Tier1AndTier2,50
KSK Beveren,2279,1170,Belgian Pro League,1,1968-09-08,2384.8,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,20,20,100,CountrySpecific_Tier1AndTier2,50
Kapfenberg,2279,377,Austrian Bundesliga,1,1954-08-29,2270.2,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,20,20,100,CountrySpecific_Tier1AndTier2,50
Racing White Brussels,2278,136,Belgian Pro League,1,2004-08-07,2352.2,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,20,20,100,CountrySpecific_Tier1AndTier2,50
FC Moutier,2277,1,Swiss Super League,1,1967-11-27,2288.3,FALSE,Pass2_RetroStart,RetroFromPass1FirstN,20,20,100,CountrySpecific_Tier1AndTier2,50
Bucaspor,2277,34,Süper Lig,1,2010-08-14,2282,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,20,20,100,CountrySpecific_Tier1AndTier2,50
Panionios,2277,956,Super League Greece,1,1987-09-06,2229.6,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,20,20,100,CountrySpecific_Tier1AndTier2,50
Uniao de Lisboa,2277,14,Primeira Liga,1,1935-01-20,2301.2,FALSE,Pass2_RetroStart,RetroFromPass1FirstN,20,20,100,CountrySpecific_Tier1AndTier2,50
Beerschot AC,2277,1290,Belgian Pro League,1,1960-09-04,2343.5,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,20,20,100,CountrySpecific_Tier1AndTier2,50
Niort,2276,222,Division 1,1,1987-07-18,2452.9,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,20,20,100,CountrySpecific_Tier1AndTier2,50
Heracles,2276,836,Eredivisie,1,1962-08-27,2350,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,20,20,100,CountrySpecific_Tier1AndTier2,50
Mladá Boleslav,2275,562,Czech First League,1,2004-08-09,2270.8,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,20,20,100,CountrySpecific_Tier1AndTier2,50
Afc Tubize,2274,34,Belgian Pro League,1,2008-08-16,2280.9,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,20,20,100,CountrySpecific_Tier1AndTier2,50
Uniao Coimbra,2274,30,Primeira Liga,1,1972-09-10,2303,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,20,20,100,CountrySpecific_Tier1AndTier2,50
Zonguldak Koemuerspor,2273,454,Süper Lig,1,1974-09-08,2312.8,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,20,20,100,CountrySpecific_Tier1AndTier2,50
Skill Bruxelles,2273,16,Belgian Pro League,1,1900-10-21,2292.5,FALSE,Pass2_RetroStart,RetroFromPass1FirstN,20,20,100,CountrySpecific_Tier1AndTier2,50
Mersin Idmanyurdu,2273,472,Süper Lig,1,1967-09-10,2335.4,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,20,20,100,CountrySpecific_Tier1AndTier2,50
Feirense,2273,222,Primeira Liga,1,1962-10-21,2243,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,20,20,100,CountrySpecific_Tier1AndTier2,50
Helmond Sport,2271,68,Eredivisie,1,1982-08-22,2292.8,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,20,20,100,CountrySpecific_Tier1AndTier2,50
Airdrieonians FC Old,2270,1930,Scottish Premiership,1,1903-08-15,2228.5,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,20,20,100,CountrySpecific_Tier1AndTier2,50
Inhulets',2270,43,Ukrainian Premier League,1,2020-08-23,2265.9,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,20,20,100,CountrySpecific_Tier1AndTier2,50
Wigan Athletic,2270,37,League 1,3,2025-08-02,2221.3,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,20,20,100,CountrySpecific_Tier1AndTier2,50
Hacettepe,2270,68,Süper Lig,1,2007-08-12,2284.4,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,20,20,100,CountrySpecific_Tier1AndTier2,50
RFC De Liege,2270,1207,Belgian Pro League,1,1900-10-21,2294.4,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,20,20,100,CountrySpecific_Tier1AndTier2,50
Borysfen Boryspil,2270,60,Ukrainian Premier League,1,2003-07-12,2284.9,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,20,20,100,CountrySpecific_Tier1AndTier2,50
LNZ Cherkasy,2269,60,Ukrainian Premier League,1,2023-08-05,2273.2,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,20,20,100,CountrySpecific_Tier1AndTier2,50
Diyarbakirspor,2269,362,Süper Lig,1,1977-08-28,2354.8,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,20,20,100,CountrySpecific_Tier1AndTier2,50
Peterborough United,2268,34,League 1,3,2025-08-02,2218.3,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,20,20,100,CountrySpecific_Tier1AndTier2,50
KV Turnhout,2268,58,Belgian Pro League,1,1931-09-06,2274.5,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,20,20,100,CountrySpecific_Tier1AndTier2,50
Teplice,2268,795,Czech First League,1,1996-08-11,2194.5,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,20,20,100,CountrySpecific_Tier1AndTier2,50
FC Alpe Adria,2268,30,Austrian Bundesliga,1,1983-08-20,2282,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,20,20,100,CountrySpecific_Tier1AndTier2,50
FC Dordrecht,2267,204,Eredivisie,1,1983-08-21,2264.1,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,20,20,100,CountrySpecific_Tier1AndTier2,50
Sporting Covilha,2267,406,Primeira Liga,1,1948-09-19,2387.7,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,20,20,100,CountrySpecific_Tier1AndTier2,50
Xanthi,2267,63,Super League Greece,1,2018-08-26,2273.3,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,20,20,100,CountrySpecific_Tier1AndTier2,50
FC Den Bosch,2266,374,Eredivisie,1,1971-08-15,2306.3,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,20,20,100,CountrySpecific_Tier1AndTier2,50
Juventus Zürich,2266,611,Swiss Super League,1,1924-09-14,2370.7,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,20,20,100,CountrySpecific_Tier1AndTier2,50
Bohemians 1905,2266,618,Czech First League,1,1993-08-15,2157.3,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,20,20,100,CountrySpecific_Tier1AndTier2,50
Gc Alcobaca,2266,30,Primeira Liga,1,1982-08-22,2297.8,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,20,20,100,CountrySpecific_Tier1AndTier2,50
Würzburger Kickers,2266,36,2. Bundesliga,2,2020-09-19,2264.4,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,20,20,100,CountrySpecific_Tier1AndTier2,50
Favoritner AC,2266,110,Austrian Bundesliga,1,1952-08-23,2188.2,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,20,20,100,CountrySpecific_Tier1AndTier2,50
Sr Delemont,2266,98,Swiss Super League,1,1993-02-28,2267.2,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,20,20,100,CountrySpecific_Tier1AndTier2,50
Partick Thistle,2266,2721,Scottish Premiership,1,1897-09-04,2150.1,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,20,20,100,CountrySpecific_Tier1AndTier2,50
Fortuna 54,2264,34,Eredivisie,1,1968-08-18,2302,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,20,20,100,CountrySpecific_Tier1AndTier2,50
Sk Austria Kaernten,2264,252,Austrian Bundesliga,1,2003-07-16,2484.3,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,20,20,100,CountrySpecific_Tier1AndTier2,50
Dundee,2264,3158,Scottish Premiership,1,1893-08-12,2229.1,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,20,20,100,CountrySpecific_Tier1AndTier2,50
Denizlispor,2264,728,Süper Lig,1,1983-08-21,2297,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,20,20,100,CountrySpecific_Tier1AndTier2,50
Dsv Leoben,2264,110,Austrian Bundesliga,1,1984-08-25,2295,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,20,20,100,CountrySpecific_Tier1AndTier2,50
KSV Waregem,2264,832,Belgian Pro League,1,1968-09-08,2345.6,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,20,20,100,CountrySpecific_Tier1AndTier2,50
SC Zug,2263,14,Swiss Super League,1,1952-06-15,2277.2,FALSE,Pass2_RetroStart,RetroFromPass1FirstN,20,20,100,CountrySpecific_Tier1AndTier2,50
Sakaryaspor,2263,380,Süper Lig,1,1981-09-05,2354.6,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,20,20,100,CountrySpecific_Tier1AndTier2,50
Ferikoey,2262,292,Süper Lig,1,1959-08-29,2265.3,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,20,20,100,CountrySpecific_Tier1AndTier2,50
FC Penafiel,2262,434,Primeira Liga,1,1980-08-24,2387.8,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,20,20,100,CountrySpecific_Tier1AndTier2,50
Siirtspor,2262,34,Süper Lig,1,2000-08-13,2271.8,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,20,20,100,CountrySpecific_Tier1AndTier2,50
Adanaspor,2261,704,Süper Lig,1,1971-08-22,2319.1,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,20,20,100,CountrySpecific_Tier1AndTier2,50
Northampton Town,2261,107,First Division,1,1965-08-21,2539.6,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,20,20,100,CountrySpecific_Tier1AndTier2,50
Racing Lausanne,2261,11,Swiss Super League,1,1931-01-18,2275.6,FALSE,Pass2_RetroStart,RetroFromPass1FirstN,20,20,100,CountrySpecific_Tier1AndTier2,50
Ankara Demirspor,2260,418,Süper Lig,1,1959-02-21,2370.5,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,20,20,100,CountrySpecific_Tier1AndTier2,50
Olimpik Donetsk,2259,204,Ukrainian Premier League,1,2014-07-26,2256.1,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,20,20,100,CountrySpecific_Tier1AndTier2,50
Karviná,2259,256,Czech First League,1,1996-08-11,2156.1,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,20,20,100,CountrySpecific_Tier1AndTier2,50
Académico de Viseu,2258,128,Primeira Liga,1,1978-08-27,2307.3,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,20,20,100,CountrySpecific_Tier1AndTier2,50
CS Chenois,2258,192,Swiss Super League,1,1973-03-03,2319.5,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,20,20,100,CountrySpecific_Tier1AndTier2,50
Cambuslang FC,2258,18,Scottish Premiership,1,1890-08-16,2243.5,FALSE,Pass2_RetroStart,RetroFromPass1FirstN,20,20,100,CountrySpecific_Tier1AndTier2,50
Karsiyaka SK,2256,528,Süper Lig,1,1959-02-28,2297,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,20,20,100,CountrySpecific_Tier1AndTier2,50
Carcavelinhos FC,2256,64,Primeira Liga,1,1936-01-12,2267.1,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,20,20,100,CountrySpecific_Tier1AndTier2,50
Pordenone,2256,118,Serie B,2,2019-08-09,2375.9,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,20,20,100,CountrySpecific_Tier1AndTier2,50
Zirka Kirovograd,2256,248,Ukrainian Premier League,1,1995-07-25,2310.1,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,20,20,100,CountrySpecific_Tier1AndTier2,50
Pofisi,2256,34,Süper Lig,1,1994-08-14,2268.3,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,20,20,100,CountrySpecific_Tier1AndTier2,50
Obolon Kyiv,2256,240,Ukrainian Premier League,1,2002-07-07,2300.3,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,20,20,100,CountrySpecific_Tier1AndTier2,50
OFI Crete,2256,172,Super League Greece,1,2018-08-26,2289.1,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,20,20,100,CountrySpecific_Tier1AndTier2,50
St. Pölten,2255,204,Austrian Bundesliga,1,1993-07-31,2313.9,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,20,20,100,CountrySpecific_Tier1AndTier2,50
Giresunspor,2255,180,Süper Lig,1,1971-08-22,2347.6,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,20,20,100,CountrySpecific_Tier1AndTier2,50
Cambuur,2255,306,Eredivisie,1,1992-08-15,2291.1,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,20,20,100,CountrySpecific_Tier1AndTier2,50
Kallithea,2254,36,Super League Greece,1,2024-08-18,2251.1,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,20,20,100,CountrySpecific_Tier1AndTier2,50
Slovácko,2254,503,Czech First League,1,2004-08-07,2241.5,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,20,20,100,CountrySpecific_Tier1AndTier2,50
Nordstern Basel,2254,300,Swiss Super League,1,1924-09-23,2329.2,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,20,20,100,CountrySpecific_Tier1AndTier2,50
FC Solothurn,2252,28,Swiss Super League,1,1930-09-01,2264.4,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,20,20,100,CountrySpecific_Tier1AndTier2,50
Kifisia,2252,42,Super League Greece,1,2023-08-20,2248.7,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,20,20,100,CountrySpecific_Tier1AndTier2,50
Ao Aigaleo,2252,176,Super League Greece,1,2001-09-23,2274,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,20,20,100,CountrySpecific_Tier1AndTier2,50
Mke Kirikkalespor,2251,30,Süper Lig,1,1978-08-27,2266.5,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,20,20,100,CountrySpecific_Tier1AndTier2,50
Lausanne-Ouchy,2250,38,Swiss Super League,1,2023-08-05,2262.6,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,20,20,100,CountrySpecific_Tier1AndTier2,50
K Sint-Niklase SKE,2250,38,Belgian Pro League,1,1945-10-21,2267.9,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,20,20,100,CountrySpecific_Tier1AndTier2,50
Spartak Ivano Frankivsk,2249,206,Ukrainian Premier League,1,1992-03-07,2230.3,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,20,20,100,CountrySpecific_Tier1AndTier2,50
Rotherham United,2249,32,League 1,3,2025-08-02,2206.1,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,20,20,100,CountrySpecific_Tier1AndTier2,50
Bvv,2249,34,Eredivisie,1,1957-08-25,2278.9,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,20,20,100,CountrySpecific_Tier1AndTier2,50
Tasmania 1900 Berlin,2249,34,Bundesliga,1,1965-08-14,2322.7,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,20,20,100,CountrySpecific_Tier1AndTier2,50
Ingolstadt,2248,75,2. Bundesliga,2,2018-08-04,2262.6,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,20,20,100,CountrySpecific_Tier1AndTier2,50
Beyogluspor,2248,54,Süper Lig,1,1962-09-15,2251.3,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,20,20,100,CountrySpecific_Tier1AndTier2,50
Aves,2248,196,Primeira Liga,1,1985-08-25,2311.5,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,20,20,100,CountrySpecific_Tier1AndTier2,50
Koninklijke Lyra TSV,2247,136,Belgian Pro League,1,1932-09-18,2271.9,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,20,20,100,CountrySpecific_Tier1AndTier2,50
FC Malley,2247,14,Swiss Super League,1,1992-03-01,2267.1,FALSE,Pass2_RetroStart,RetroFromPass1FirstN,20,20,100,CountrySpecific_Tier1AndTier2,50
De Volewijckers,2246,64,Eredivisie,1,1961-08-20,2297.9,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,20,20,100,CountrySpecific_Tier1AndTier2,50
Daring Club Molenbeek,2245,724,Belgian Pro League,1,1904-10-02,2334.4,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,20,20,100,CountrySpecific_Tier1AndTier2,50
